"filename" "ftime" "timetext" "winddir" "windspeed" "gust10m" 0
"4May2001_03.tab" 5/5/2001 01:00:00 "05/00" "NNW" 3 1
"4May2001_03.tab" 5/5/2001 04:00:00 "05/03" "SSW" 2 1
"4May2001_03.tab" 5/5/2001 07:00:00 "05/06" "SSE" 3 1
"4May2001_03.tab" 5/5/2001 10:00:00 "05/09" "SE" 4 1
"4May2001_03.tab" 5/5/2001 13:00:00 "05/12" "SE" 5 1
"4May2001_03.tab" 5/5/2001 16:00:00 "05/15" "SE" 5 1
"4May2001_03.tab" 5/5/2001 19:00:00 "05/18" "NE" 4 1
"4May2001_03.tab" 5/5/2001 22:00:00 "05/21" "ENE" 4 1
"4May2001_03.tab" 6/5/2001 01:00:00 "06/00" "NE" 5 1
"4May2001_03.tab" 6/5/2001 04:00:00 "06/03" "NE" 6 1
"4May2001_03.tab" 6/5/2001 07:00:00 "06/06" "NE" 6 1
"4May2001_03.tab" 6/5/2001 10:00:00 "06/09" "NE" 6 1
"4May2001_03.tab" 6/5/2001 13:00:00 "06/12" "NE" 7 1
"4May2001_03.tab" 6/5/2001 16:00:00 "06/15" "NE" 5 1
"4May2001_03.tab" 6/5/2001 19:00:00 "06/18" "ENE" 5 1
"4May2001_03.tab" 6/5/2001 22:00:00 "06/21" "ENE" 5 1
"4May2001_03.tab" 7/5/2001 01:00:00 "07/00" "ENE" 5 1
"4May2001_14.tab" 4/5/2001 19:00:00 "04/18" "N" 10 1
"4May2001_14.tab" 4/5/2001 22:00:00 "04/21" "N" 9 1
"4May2001_14.tab" 5/5/2001 01:00:00 "05/00" "N" 8 1
"4May2001_14.tab" 5/5/2001 04:00:00 "05/03" "N" 6 1
"4May2001_14.tab" 5/5/2001 07:00:00 "05/06" "N" 6 1
"4May2001_14.tab" 5/5/2001 10:00:00 "05/09" "N" 5 1
"4May2001_14.tab" 5/5/2001 13:00:00 "05/12" "N" 5 1
"4May2001_14.tab" 5/5/2001 16:00:00 "05/15" "NNE" 4 1
"4May2001_14.tab" 5/5/2001 19:00:00 "05/18" "NNE" 7 1
"4May2001_14.tab" 5/5/2001 22:00:00 "05/21" "NNE" 7 1
"4May2001_14.tab" 6/5/2001 01:00:00 "06/00" "NNE" 7 1
"4May2001_14.tab" 6/5/2001 04:00:00 "06/03" "NNE" 7 1
"4May2001_14.tab" 6/5/2001 07:00:00 "06/06" "NNE" 6 1
"4May2001_14.tab" 6/5/2001 10:00:00 "06/09" "NNE" 6 1
"4May2001_14.tab" 6/5/2001 13:00:00 "06/12" "NNE" 7 1
"4May2001_14.tab" 6/5/2001 16:00:00 "06/15" "NNE" 8 1
"4May2001_14.tab" 6/5/2001 19:00:00 "06/18" "NNE" 8 1
"4May2001_14.tab" 6/5/2001 22:00:00 "06/21" "NNE" 8 1
"4May2001_14.tab" 7/5/2001 01:00:00 "07/00" "NE" 9 1
"4May2001_14.tab" 7/5/2001 04:00:00 "07/03" "NE" 6 1
"4May2001_14.tab" 7/5/2001 07:00:00 "07/06" "ENE" 2 1
"4May2001_14.tab" 7/5/2001 10:00:00 "07/09" "SE" 3 1
"4May2001_14.tab" 7/5/2001 13:00:00 "07/12" "SSE" 7 1
"4May2002_03.tab" 4/5/2002 07:00:00 "04/06" "NNW" 10 1
"4May2002_03.tab" 4/5/2002 10:00:00 "04/09" "NNW" 9 1
"4May2002_03.tab" 4/5/2002 13:00:00 "04/12" "N" 9 1
"4May2002_03.tab" 4/5/2002 16:00:00 "04/15" "N" 9 1
"4May2002_03.tab" 4/5/2002 19:00:00 "04/18" "N" 10 1
"4May2002_03.tab" 4/5/2002 22:00:00 "04/21" "N" 11 1
"4May2002_03.tab" 5/5/2002 01:00:00 "05/00" "N" 12 1
"4May2002_03.tab" 5/5/2002 04:00:00 "05/03" "NNE" 13 1
"4May2002_03.tab" 5/5/2002 07:00:00 "05/06" "NNE" 15 1
"4May2002_03.tab" 5/5/2002 10:00:00 "05/09" "NNE" 16 1
"4May2002_03.tab" 5/5/2002 13:00:00 "05/12" "NNE" 18 1
"4May2002_03.tab" 5/5/2002 16:00:00 "05/15" "NE" 18 1
"4May2002_03.tab" 5/5/2002 19:00:00 "05/18" "NE" 16 1
"4May2002_03.tab" 5/5/2002 22:00:00 "05/21" "NE" 14 1
"4May2002_03.tab" 6/5/2002 01:00:00 "06/00" "NE" 12 1
"4May2002_03.tab" 6/5/2002 04:00:00 "06/03" "NE" 9 1
"4May2002_03.tab" 6/5/2002 07:00:00 "06/06" "E" 3 1
"4May2002_03.tab" 6/5/2002 10:00:00 "06/09" "SSE" 2 1
"4May2002_03.tab" 6/5/2002 13:00:00 "06/12" "SSW" 2 1
"4May2002_03.tab" 6/5/2002 16:00:00 "06/15" "S" 2 1
"4May2002_03.tab" 6/5/2002 19:00:00 "06/18" "S" 4 1
"4May2002_03.tab" 6/5/2002 22:00:00 "06/21" "S" 6 1
"4May2002_03.tab" 7/5/2002 01:00:00 "07/00" "SSW" 8 1
"4May2002_15.tab" 4/5/2002 19:00:00 "04/18" "NE" 3 1
"4May2002_15.tab" 4/5/2002 22:00:00 "04/21" "NE" 6 1
"4May2002_15.tab" 5/5/2002 01:00:00 "05/00" "NE" 8 1
"4May2002_15.tab" 5/5/2002 04:00:00 "05/03" "N" 9 1
"4May2002_15.tab" 5/5/2002 07:00:00 "05/06" "NNE" 10 1
"4May2002_15.tab" 5/5/2002 10:00:00 "05/09" "NNE" 10 1
"4May2002_15.tab" 5/5/2002 13:00:00 "05/12" "NNE" 11 1
"4May2002_15.tab" 5/5/2002 16:00:00 "05/15" "NE" 12 1
"4May2002_15.tab" 5/5/2002 19:00:00 "05/18" "NE" 15 1
"4May2002_15.tab" 5/5/2002 22:00:00 "05/21" "NE" 16 1
"4May2002_15.tab" 6/5/2002 01:00:00 "06/00" "NE" 14 1
"4May2002_15.tab" 6/5/2002 04:00:00 "06/03" "NE" 10 1
"4May2002_15.tab" 6/5/2002 07:00:00 "06/06" "ENE" 5 1
"4May2002_15.tab" 6/5/2002 10:00:00 "06/09" "E" 2 1
"4May2002_15.tab" 6/5/2002 13:00:00 "06/12" "S" 2 1
"4May2002_15.tab" 6/5/2002 16:00:00 "06/15" "S" 4 1
"4May2002_15.tab" 6/5/2002 19:00:00 "06/18" "S" 5 1
"4May2002_15.tab" 6/5/2002 22:00:00 "06/21" "SSW" 6 1
"4May2002_15.tab" 7/5/2002 01:00:00 "07/00" "SSW" 7 1
"4May2002_15.tab" 7/5/2002 04:00:00 "07/03" "SSW" 8 1
"4May2002_15.tab" 7/5/2002 07:00:00 "07/06" "SSW" 8 1
"4May2002_15.tab" 7/5/2002 10:00:00 "07/09" "S" 8 1
"4May2002_15.tab" 7/5/2002 13:00:00 "07/12" "S" 8 1
"4Nov2000_02.tab" 4/11/2000 06:00:00 "04/06" "SSW" 13 1
"4Nov2000_02.tab" 4/11/2000 09:00:00 "04/09" "SW" 18 1
"4Nov2000_02.tab" 4/11/2000 12:00:00 "04/12" "SW" 20 1
"4Nov2000_02.tab" 4/11/2000 15:00:00 "04/15" "SW" 20 1
"4Nov2000_02.tab" 4/11/2000 18:00:00 "04/18" "WSW" 16 1
"4Nov2000_02.tab" 4/11/2000 21:00:00 "04/21" "SW" 18 1
"4Nov2000_02.tab" 5/11/2000 00:00:00 "05/00" "SW" 15 1
"4Nov2000_02.tab" 5/11/2000 03:00:00 "05/03" "SW" 14 1
"4Nov2000_02.tab" 5/11/2000 06:00:00 "05/06" "SW" 14 1
"4Nov2000_02.tab" 5/11/2000 09:00:00 "05/09" "SW" 14 1
"4Nov2000_02.tab" 5/11/2000 12:00:00 "05/12" "SW" 15 1
"4Nov2000_02.tab" 5/11/2000 15:00:00 "05/15" "SW" 17 1
"4Nov2000_02.tab" 5/11/2000 18:00:00 "05/18" "SSW" 19 1
"4Nov2000_02.tab" 5/11/2000 21:00:00 "05/21" "SSW" 20 1
"4Nov2000_02.tab" 6/11/2000 00:00:00 "06/00" "SSW" 19 1
"4Nov2000_02.tab" 6/11/2000 03:00:00 "06/03" "S" 16 1
"4Nov2000_02.tab" 6/11/2000 06:00:00 "06/06" "S" 13 1
"4Nov2000_02.tab" 6/11/2000 09:00:00 "06/09" "S" 10 1
"4Nov2000_02.tab" 6/11/2000 12:00:00 "06/12" "SE" 9 1
"4Nov2000_02.tab" 6/11/2000 15:00:00 "06/15" "SE" 9 1
"4Nov2000_02.tab" 6/11/2000 18:00:00 "06/18" "E" 9 1
"4Nov2000_02.tab" 6/11/2000 21:00:00 "06/21" "ENE" 13 1
"4Nov2000_02.tab" 7/11/2000 00:00:00 "07/00" "NE" 14 1
"4Nov2000_14.tab" 4/11/2000 18:00:00 "04/18" "SSW" 17 1
"4Nov2000_14.tab" 4/11/2000 21:00:00 "04/21" "SSW" 19 1
"4Nov2000_14.tab" 5/11/2000 00:00:00 "05/00" "SSW" 16 1
"4Nov2000_14.tab" 5/11/2000 03:00:00 "05/03" "S" 15 1
"4Nov2000_14.tab" 5/11/2000 06:00:00 "05/06" "SSW" 17 1
"4Nov2000_14.tab" 5/11/2000 09:00:00 "05/09" "SSW" 16 1
"4Nov2000_14.tab" 5/11/2000 12:00:00 "05/12" "SSW" 18 1
"4Nov2000_14.tab" 5/11/2000 15:00:00 "05/15" "SSW" 15 1
"4Nov2000_14.tab" 5/11/2000 18:00:00 "05/18" "SSW" 16 1
"4Nov2000_14.tab" 5/11/2000 21:00:00 "05/21" "SSW" 17 1
"4Nov2000_14.tab" 6/11/2000 00:00:00 "06/00" "SSW" 18 1
"4Nov2000_14.tab" 6/11/2000 03:00:00 "06/03" "S" 14 1
"4Nov2000_14.tab" 6/11/2000 06:00:00 "06/06" "S" 10 1
"4Nov2000_14.tab" 6/11/2000 09:00:00 "06/09" "SSE" 8 1
"4Nov2000_14.tab" 6/11/2000 12:00:00 "06/12" "SE" 8 1
"4Nov2000_14.tab" 6/11/2000 15:00:00 "06/15" "SE" 8 1
"4Nov2000_14.tab" 6/11/2000 18:00:00 "06/18" "E" 8 1
"4Nov2000_14.tab" 6/11/2000 21:00:00 "06/21" "ENE" 11 1
"4Nov2000_14.tab" 7/11/2000 00:00:00 "07/00" "NE" 14 1
"4Nov2000_14.tab" 7/11/2000 03:00:00 "07/03" "NE" 17 1
"4Nov2000_14.tab" 7/11/2000 06:00:00 "07/06" "NE" 19 1
"4Nov2000_14.tab" 7/11/2000 09:00:00 "07/09" "NE" 22 1
"4Nov2000_14.tab" 7/11/2000 12:00:00 "07/12" "NE" 24 1
"4Nov2001_02.tab" 4/11/2001 06:00:00 "04/06" "NW" 20 1
"4Nov2001_02.tab" 4/11/2001 09:00:00 "04/09" "NW" 20 1
"4Nov2001_02.tab" 4/11/2001 12:00:00 "04/12" "NW" 22 1
"4Nov2001_02.tab" 4/11/2001 15:00:00 "04/15" "NW" 24 1
"4Nov2001_02.tab" 4/11/2001 18:00:00 "04/18" "NW" 26 1
"4Nov2001_02.tab" 4/11/2001 21:00:00 "04/21" "NW" 28 1
"4Nov2001_02.tab" 5/11/2001 00:00:00 "05/00" "NW" 28 1
"4Nov2001_02.tab" 5/11/2001 03:00:00 "05/03" "WNW" 28 1
"4Nov2001_02.tab" 5/11/2001 06:00:00 "05/06" "WNW" 28 1
"4Nov2001_02.tab" 5/11/2001 09:00:00 "05/09" "WNW" 24 1
"4Nov2001_02.tab" 5/11/2001 12:00:00 "05/12" "W" 20 1
"4Nov2001_02.tab" 5/11/2001 15:00:00 "05/15" "W" 12 1
"4Nov2001_02.tab" 5/11/2001 18:00:00 "05/18" "VAR" 8 1
"4Nov2001_02.tab" 5/11/2001 21:00:00 "05/21" "SE" 14 1
"4Nov2001_02.tab" 6/11/2001 00:00:00 "06/00" "E" 16 1
"4Nov2001_02.tab" 6/11/2001 03:00:00 "06/03" "NE" 14 1
"4Nov2001_02.tab" 6/11/2001 06:00:00 "06/06" "NNE" 16 1
"4Nov2001_02.tab" 6/11/2001 09:00:00 "06/09" "N" 18 1
"4Nov2001_02.tab" 6/11/2001 12:00:00 "06/12" "NNW" 22 1
"4Nov2001_02.tab" 6/11/2001 15:00:00 "06/15" "NNW" 24 1
"4Nov2001_02.tab" 6/11/2001 18:00:00 "06/18" "N" 22 1
"4Nov2001_02.tab" 6/11/2001 21:00:00 "06/21" "N" 20 1
"4Nov2001_02.tab" 7/11/2001 00:00:00 "07/00" "N" 12 1
"4Nov2001_14.tab" 4/11/2001 18:00:00 "04/18" "NW" 28 1
"4Nov2001_14.tab" 4/11/2001 21:00:00 "04/21" "NW" 30 1
"4Nov2001_14.tab" 5/11/2001 00:00:00 "05/00" "NW" 29 1
"4Nov2001_14.tab" 5/11/2001 03:00:00 "05/03" "NW" 27 1
"4Nov2001_14.tab" 5/11/2001 06:00:00 "05/06" "WNW" 26 1
"4Nov2001_14.tab" 5/11/2001 09:00:00 "05/09" "WNW" 21 1
"4Nov2001_14.tab" 5/11/2001 12:00:00 "05/12" "W" 15 1
"4Nov2001_14.tab" 5/11/2001 15:00:00 "05/15" "SSW" 12 1
"4Nov2001_14.tab" 5/11/2001 18:00:00 "05/18" "SSE" 22 1
"4Nov2001_14.tab" 5/11/2001 21:00:00 "05/21" "SSE" 15 1
"4Nov2001_14.tab" 6/11/2001 00:00:00 "06/00" "SSW" 10 1
"4Nov2001_14.tab" 6/11/2001 03:00:00 "06/03" "NNW" 14 1
"4Nov2001_14.tab" 6/11/2001 06:00:00 "06/06" "N" 19 1
"4Nov2001_14.tab" 6/11/2001 09:00:00 "06/09" "NNW" 25 1
"4Nov2001_14.tab" 6/11/2001 12:00:00 "06/12" "NNW" 28 1
"4Nov2001_14.tab" 6/11/2001 15:00:00 "06/15" "NW" 24 1
"4Nov2001_14.tab" 6/11/2001 18:00:00 "06/18" "NW" 19 1
"4Nov2001_14.tab" 6/11/2001 21:00:00 "06/21" "NW" 16 1
"4Nov2001_14.tab" 7/11/2001 00:00:00 "07/00" "NNW" 16 1
"4Nov2001_14.tab" 7/11/2001 03:00:00 "07/03" "NW" 17 1
"4Nov2001_14.tab" 7/11/2001 06:00:00 "07/06" "NW" 15 1
"4Nov2001_14.tab" 7/11/2001 09:00:00 "07/09" "NW" 8 1
"4Nov2001_14.tab" 7/11/2001 12:00:00 "07/12" "E" 6 1
"4Nov2001_15.tab" 4/11/2001 18:00:00 "04/18" "NW" 28 1
"4Nov2001_15.tab" 4/11/2001 21:00:00 "04/21" "NW" 30 1
"4Nov2001_15.tab" 5/11/2001 00:00:00 "05/00" "NW" 29 1
"4Nov2001_15.tab" 5/11/2001 03:00:00 "05/03" "NW" 27 1
"4Nov2001_15.tab" 5/11/2001 06:00:00 "05/06" "WNW" 26 1
"4Nov2001_15.tab" 5/11/2001 09:00:00 "05/09" "WNW" 21 1
"4Nov2001_15.tab" 5/11/2001 12:00:00 "05/12" "W" 15 1
"4Nov2001_15.tab" 5/11/2001 15:00:00 "05/15" "SSW" 12 1
"4Nov2001_15.tab" 5/11/2001 18:00:00 "05/18" "SSE" 22 1
"4Nov2001_15.tab" 5/11/2001 21:00:00 "05/21" "SSE" 15 1
"4Nov2001_15.tab" 6/11/2001 00:00:00 "06/00" "SSW" 10 1
"4Nov2001_15.tab" 6/11/2001 03:00:00 "06/03" "NNW" 14 1
"4Nov2001_15.tab" 6/11/2001 06:00:00 "06/06" "N" 19 1
"4Nov2001_15.tab" 6/11/2001 09:00:00 "06/09" "NNW" 25 1
"4Nov2001_15.tab" 6/11/2001 12:00:00 "06/12" "NNW" 28 1
"4Nov2001_15.tab" 6/11/2001 15:00:00 "06/15" "NW" 24 1
"4Nov2001_15.tab" 6/11/2001 18:00:00 "06/18" "NW" 19 1
"4Nov2001_15.tab" 6/11/2001 21:00:00 "06/21" "NW" 16 1
"4Nov2001_15.tab" 7/11/2001 00:00:00 "07/00" "NNW" 16 1
"4Nov2001_15.tab" 7/11/2001 03:00:00 "07/03" "NW" 17 1
"4Nov2001_15.tab" 7/11/2001 06:00:00 "07/06" "NW" 15 1
"4Nov2001_15.tab" 7/11/2001 09:00:00 "07/09" "NW" 8 1
"4Nov2001_15.tab" 7/11/2001 12:00:00 "07/12" "E" 6 1
"4Oct2000_03.tab" 4/10/2000 07:00:00 "04/06" "S" 36 1
"4Oct2000_03.tab" 4/10/2000 10:00:00 "04/09" "S" 30 1
"4Oct2000_03.tab" 4/10/2000 13:00:00 "04/12" "SSW" 26 1
"4Oct2000_03.tab" 4/10/2000 16:00:00 "04/15" "SW" 20 1
"4Oct2000_03.tab" 4/10/2000 19:00:00 "04/18" "SW" 18 1
"4Oct2000_03.tab" 4/10/2000 22:00:00 "04/21" "SSW" 18 1
"4Oct2000_03.tab" 5/10/2000 01:00:00 "05/00" "SSW" 16 1
"4Oct2000_03.tab" 5/10/2000 04:00:00 "05/03" "S" 14 1
"4Oct2000_03.tab" 5/10/2000 07:00:00 "05/06" "SSE" 16 1
"4Oct2000_03.tab" 5/10/2000 10:00:00 "05/09" "SSE" 18 1
"4Oct2000_03.tab" 5/10/2000 13:00:00 "05/12" "SSE" 20 1
"4Oct2000_03.tab" 5/10/2000 16:00:00 "05/15" "SE" 18 1
"4Oct2000_03.tab" 5/10/2000 19:00:00 "05/18" "SE" 14 1
"4Oct2000_03.tab" 5/10/2000 22:00:00 "05/21" "SE" 12 1
"4Oct2000_03.tab" 6/10/2000 01:00:00 "06/00" "VAR" 8 1
"4Oct2000_03.tab" 6/10/2000 04:00:00 "06/03" "VAR" 8 1
"4Oct2000_03.tab" 6/10/2000 07:00:00 "06/06" "N" 8 1
"4Oct2000_03.tab" 6/10/2000 10:00:00 "06/09" "N" 10 1
"4Oct2000_03.tab" 6/10/2000 13:00:00 "06/12" "N" 10 1
"4Oct2000_03.tab" 6/10/2000 16:00:00 "06/15" "N" 12 1
"4Oct2000_03.tab" 6/10/2000 19:00:00 "06/18" "N" 12 1
"4Oct2000_03.tab" 6/10/2000 22:00:00 "06/21" "N" 10 1
"4Oct2000_03.tab" 7/10/2000 01:00:00 "07/00" "N" 8 1
"4Oct2000_14.tab" 4/10/2000 19:00:00 "04/18" "SW" 18 1
"4Oct2000_14.tab" 4/10/2000 22:00:00 "04/21" "SSW" 19 1
"4Oct2000_14.tab" 5/10/2000 01:00:00 "05/00" "S" 17 1
"4Oct2000_14.tab" 5/10/2000 04:00:00 "05/03" "S" 15 1
"4Oct2000_14.tab" 5/10/2000 07:00:00 "05/06" "S" 13 1
"4Oct2000_14.tab" 5/10/2000 10:00:00 "05/09" "SSE" 11 1
"4Oct2000_14.tab" 5/10/2000 13:00:00 "05/12" "S" 10 1
"4Oct2000_14.tab" 5/10/2000 16:00:00 "05/15" "WSW" 10 1
"4Oct2000_14.tab" 5/10/2000 19:00:00 "05/18" "W" 10 1
"4Oct2000_14.tab" 5/10/2000 22:00:00 "05/21" "WNW" 10 1
"4Oct2000_14.tab" 6/10/2000 01:00:00 "06/00" "WNW" 12 1
"4Oct2000_14.tab" 6/10/2000 04:00:00 "06/03" "NW" 13 1
"4Oct2000_14.tab" 6/10/2000 07:00:00 "06/06" "NW" 13 1
"4Oct2000_14.tab" 6/10/2000 10:00:00 "06/09" "NW" 13 1
"4Oct2000_14.tab" 6/10/2000 13:00:00 "06/12" "NW" 13 1
"4Oct2000_14.tab" 6/10/2000 16:00:00 "06/15" "NW" 10 1
"4Oct2000_14.tab" 6/10/2000 19:00:00 "06/18" "WNW" 7 1
"4Oct2000_14.tab" 6/10/2000 22:00:00 "06/21" "W" 5 1
"4Oct2000_14.tab" 7/10/2000 01:00:00 "07/00" "SW" 6 1
"4Oct2000_14.tab" 7/10/2000 04:00:00 "07/03" "SSW" 12 1
"4Oct2000_14.tab" 7/10/2000 07:00:00 "07/06" "SSW" 16 1
"4Oct2000_14.tab" 7/10/2000 10:00:00 "07/09" "S" 19 1
"4Oct2000_14.tab" 7/10/2000 13:00:00 "07/12" "S" 22 1
"4Oct2001_03.tab" 4/10/2001 07:00:00 "04/06" "W" 18 1
"4Oct2001_03.tab" 4/10/2001 10:00:00 "04/09" "W" 16 1
"4Oct2001_03.tab" 4/10/2001 13:00:00 "04/12" "W" 14 1
"4Oct2001_03.tab" 4/10/2001 16:00:00 "04/15" "W" 12 1
"4Oct2001_03.tab" 4/10/2001 19:00:00 "04/18" "W" 10 1
"4Oct2001_03.tab" 4/10/2001 22:00:00 "04/21" "W" 10 1
"4Oct2001_03.tab" 5/10/2001 01:00:00 "05/00" "WSW" 8 1
"4Oct2001_03.tab" 5/10/2001 04:00:00 "05/03" "SSW" 8 1
"4Oct2001_03.tab" 5/10/2001 07:00:00 "05/06" "SSE" 10 1
"4Oct2001_03.tab" 5/10/2001 10:00:00 "05/09" "SSE" 12 1
"4Oct2001_03.tab" 5/10/2001 13:00:00 "05/12" "SSE" 16 1
"4Oct2001_03.tab" 5/10/2001 16:00:00 "05/15" "SSE" 18 1
"4Oct2001_03.tab" 5/10/2001 19:00:00 "05/18" "SSE" 20 1
"4Oct2001_03.tab" 5/10/2001 22:00:00 "05/21" "S" 22 1
"4Oct2001_03.tab" 6/10/2001 01:00:00 "06/00" "S" 24 1
"4Oct2001_03.tab" 6/10/2001 04:00:00 "06/03" "S" 24 1
"4Oct2001_03.tab" 6/10/2001 07:00:00 "06/06" "SSE" 24 1
"4Oct2001_03.tab" 6/10/2001 10:00:00 "06/09" "SSE" 26 1
"4Oct2001_03.tab" 6/10/2001 13:00:00 "06/12" "SSE" 26 1
"4Oct2001_03.tab" 6/10/2001 16:00:00 "06/15" "SSE" 24 1
"4Oct2001_03.tab" 6/10/2001 19:00:00 "06/18" "SSE" 20 1
"4Oct2001_03.tab" 6/10/2001 22:00:00 "06/21" "S" 18 1
"4Oct2001_03.tab" 7/10/2001 01:00:00 "07/00" "S" 18 1
"4Oct2001_14.tab" 4/10/2001 19:00:00 "04/18" "W" 11 1
"4Oct2001_14.tab" 4/10/2001 22:00:00 "04/21" "WSW" 10 1
"4Oct2001_14.tab" 5/10/2001 01:00:00 "05/00" "SW" 10 1
"4Oct2001_14.tab" 5/10/2001 04:00:00 "05/03" "S" 13 1
"4Oct2001_14.tab" 5/10/2001 07:00:00 "05/06" "SSE" 18 1
"4Oct2001_14.tab" 5/10/2001 10:00:00 "05/09" "SSE" 22 1
"4Oct2001_14.tab" 5/10/2001 13:00:00 "05/12" "SSE" 24 1
"4Oct2001_14.tab" 5/10/2001 16:00:00 "05/15" "S" 23 1
"4Oct2001_14.tab" 5/10/2001 19:00:00 "05/18" "SSW" 19 1
"4Oct2001_14.tab" 5/10/2001 22:00:00 "05/21" "SSW" 18 1
"4Oct2001_14.tab" 6/10/2001 01:00:00 "06/00" "S" 18 1
"4Oct2001_14.tab" 6/10/2001 04:00:00 "06/03" "S" 20 1
"4Oct2001_14.tab" 6/10/2001 07:00:00 "06/06" "SSE" 23 1
"4Oct2001_14.tab" 6/10/2001 10:00:00 "06/09" "SSE" 27 1
"4Oct2001_14.tab" 6/10/2001 13:00:00 "06/12" "SSE" 31 1
"4Oct2001_14.tab" 6/10/2001 16:00:00 "06/15" "S" 28 1
"4Oct2001_14.tab" 6/10/2001 19:00:00 "06/18" "SSW" 26 1
"4Oct2001_14.tab" 6/10/2001 22:00:00 "06/21" "SSW" 24 1
"4Oct2001_14.tab" 7/10/2001 01:00:00 "07/00" "S" 24 1
"4Oct2001_14.tab" 7/10/2001 04:00:00 "07/03" "S" 20 1
"4Oct2001_14.tab" 7/10/2001 07:00:00 "07/06" "S" 20 1
"4Oct2001_14.tab" 7/10/2001 10:00:00 "07/09" "SSE" 22 1
"4Oct2001_14.tab" 7/10/2001 13:00:00 "07/12" "SSE" 25 1
"4Oct2001_16.tab" 4/10/2001 19:00:00 "04/18" "W" 11 1
"4Oct2001_16.tab" 4/10/2001 22:00:00 "04/21" "WSW" 10 1
"4Oct2001_16.tab" 5/10/2001 01:00:00 "05/00" "SW" 10 1
"4Oct2001_16.tab" 5/10/2001 04:00:00 "05/03" "S" 13 1
"4Oct2001_16.tab" 5/10/2001 07:00:00 "05/06" "SSE" 18 1
"4Oct2001_16.tab" 5/10/2001 10:00:00 "05/09" "SSE" 22 1
"4Oct2001_16.tab" 5/10/2001 13:00:00 "05/12" "SSE" 24 1
"4Oct2001_16.tab" 5/10/2001 16:00:00 "05/15" "S" 23 1
"4Oct2001_16.tab" 5/10/2001 19:00:00 "05/18" "SSW" 19 1
"4Oct2001_16.tab" 5/10/2001 22:00:00 "05/21" "SSW" 18 1
"4Oct2001_16.tab" 6/10/2001 01:00:00 "06/00" "S" 18 1
"4Oct2001_16.tab" 6/10/2001 04:00:00 "06/03" "S" 20 1
"4Oct2001_16.tab" 6/10/2001 07:00:00 "06/06" "SSE" 23 1
"4Oct2001_16.tab" 6/10/2001 10:00:00 "06/09" "SSE" 27 1
"4Oct2001_16.tab" 6/10/2001 13:00:00 "06/12" "SSE" 31 1
"4Oct2001_16.tab" 6/10/2001 16:00:00 "06/15" "S" 28 1
"4Oct2001_16.tab" 6/10/2001 19:00:00 "06/18" "SSW" 26 1
"4Oct2001_16.tab" 6/10/2001 22:00:00 "06/21" "SSW" 24 1
"4Oct2001_16.tab" 7/10/2001 01:00:00 "07/00" "S" 24 1
"4Oct2001_16.tab" 7/10/2001 04:00:00 "07/03" "S" 20 1
"4Oct2001_16.tab" 7/10/2001 07:00:00 "07/06" "S" 20 1
"4Oct2001_16.tab" 7/10/2001 10:00:00 "07/09" "SSE" 22 1
"4Oct2001_16.tab" 7/10/2001 13:00:00 "07/12" "SSE" 25 1
"4Sep2000_03.tab" 4/9/2000 07:00:00 "04/06" "NW" 5 1
"4Sep2000_03.tab" 4/9/2000 10:00:00 "04/09" "WNW" 3 1
"4Sep2000_03.tab" 4/9/2000 13:00:00 "04/12" "WSW" 3 1
"4Sep2000_03.tab" 4/9/2000 16:00:00 "04/15" "SSW" 3 1
"4Sep2000_03.tab" 4/9/2000 19:00:00 "04/18" "S" 6 1
"4Sep2000_03.tab" 4/9/2000 22:00:00 "04/21" "S" 8 1
"4Sep2000_03.tab" 5/9/2000 01:00:00 "05/00" "S" 12 1
"4Sep2000_03.tab" 5/9/2000 04:00:00 "05/03" "S" 15 1
"4Sep2000_03.tab" 5/9/2000 07:00:00 "05/06" "S" 17 1
"4Sep2000_03.tab" 5/9/2000 10:00:00 "05/09" "S" 18 1
"4Sep2000_03.tab" 5/9/2000 13:00:00 "05/12" "S" 18 1
"4Sep2000_03.tab" 5/9/2000 16:00:00 "05/15" "S" 19 1
"4Sep2000_03.tab" 5/9/2000 19:00:00 "05/18" "SSW" 18 1
"4Sep2000_03.tab" 5/9/2000 22:00:00 "05/21" "SSW" 17 1
"4Sep2000_03.tab" 6/9/2000 01:00:00 "06/00" "SSW" 16 1
"4Sep2000_03.tab" 6/9/2000 04:00:00 "06/03" "SSW" 13 1
"4Sep2000_03.tab" 6/9/2000 07:00:00 "06/06" "S" 10 1
"4Sep2000_03.tab" 6/9/2000 10:00:00 "06/09" "SSE" 15 1
"4Sep2000_03.tab" 6/9/2000 13:00:00 "06/12" "SE" 20 1
"4Sep2000_03.tab" 6/9/2000 16:00:00 "06/15" "SE" 28 1
"4Sep2000_03.tab" 6/9/2000 19:00:00 "06/18" "SE" 30 1
"4Sep2000_03.tab" 6/9/2000 22:00:00 "06/21" "SE" 20 1
"4Sep2000_03.tab" 7/9/2000 01:00:00 "07/00" "SE" 16 1
"4Sep2000_15.tab" 4/9/2000 19:00:00 "04/18" "SSW" 4 1
"4Sep2000_15.tab" 4/9/2000 22:00:00 "04/21" "S" 8 1
"4Sep2000_15.tab" 5/9/2000 01:00:00 "05/00" "S" 11 1
"4Sep2000_15.tab" 5/9/2000 04:00:00 "05/03" "S" 15 1
